1.17488873,-0.05206094,0.77996069,-0.00798348,-0.03594269,-0.00843186,0.99928641,-0.15840793,0.04902273,0.02396634,0.43910310,-0.17936409,-0.04048456,-0.16038491,-0.08125985,-0.11858806,0.44538808,-0.14943184,0.08316249,-0.04060996,0.01770365,0.16846237,-0.05080513,0.35795930,-0.47167587,0.95298576,-0.06999748,-0.15904245,0.07703255,-0.02128622,-0.25883743,0.57994646,1.27392793,-0.16912127,-0.03121415,-0.10817411
1.18734157,-0.05940890,0.78239620,-0.00644786,-0.03220676,-0.00139404,0.99945951,-0.13418469,0.05163184,0.01458266,0.40795109,-0.17352313,-0.05931633,-0.11667538,-0.07539356,-0.13636926,0.38801119,-0.16136540,0.06879494,-0.02942979,0.01011441,0.15198654,-0.05249704,0.35620174,-0.45225981,0.96343267,-0.07593257,-0.15555041,0.08387294,-0.03351396,-0.24450295,0.56867164,1.24112928,-0.16534325,-0.04136266,-0.14883037
1.19834065,-0.06615447,0.78525460,-0.00699443,-0.03016540,-0.00119839,0.99951971,-0.10449165,0.06480572,0.02387716,0.37402755,-0.16647144,-0.08277362,-0.07840641,-0.06095116,-0.14238846,0.33489928,-0.15744799,0.05791428,-0.01256221,0.00931293,0.14317803,-0.05254104,0.34825715,-0.41507012,0.98217469,-0.09189335,-0.15483390,0.09542336,-0.05577721,-0.23744194,0.55828309,1.20953858,-0.15547176,-0.05278190,-0.18767078
1.20830691,-0.07263567,0.78707039,-0.00397626,-0.02812390,-0.00260288,0.99959320,-0.06705128,0.07214070,0.06504195,0.32197368,-0.15774135,-0.08895228,-0.04971069,-0.05595158,-0.14415731,0.29680419,-0.15894395,0.05143023,-0.00190076,0.00281404,0.13755108,-0.05125254,0.34045172,-0.37838402,1.00299311,-0.11426777,-0.15224238,0.10162024,-0.08105538,-0.23491049,0.54572570,1.17645204,-0.13183759,-0.06431688,-0.22222815
1.21668756,-0.07847699,0.78765547,0.00081356,-0.02582359,-0.00193579,0.99966431,-0.03346830,0.07169312,0.10338701,0.27042529,-0.15010500,-0.08587637,-0.02609247,-0.05654299,-0.14707080,0.26716879,-0.16836660,0.04600138,0.00194675,-0.00648030,0.13373731,-0.04801611,0.33846641,-0.35678577,1.01878440,-0.12766096,-0.14981268,0.10009954,-0.10743739,-0.23691708,0.53172725,1.13971961,-0.10715270,-0.07404728,-0.25183553
1.22353435,-0.08351119,0.78809822,0.00372670,-0.02348116,-0.00012124,0.99971730,-0.01222560,0.07084455,0.11326217,0.23561625,-0.14170451,-0.08996397,-0.00558060,-0.05529120,-0.15344581,0.24096207,-0.17500436,0.03991819,0.00411898,-0.01212578,0.13098864,-0.04689450,0.34063494,-0.34991911,1.02899778,-0.12630336,-0.14882326,0.09906967,-0.13342895,-0.24300675,0.52054369,1.10164392,-0.08953032,-0.08531298,-0.27438933
1.22926879,-0.08755162,0.78807753,0.00511793,-0.02144874,0.00184632,0.99975514,0.00451658,0.07177712,0.11596400,0.20838991,-0.13890855,-0.09253409,0.01321661,-0.05194800,-0.16079988,0.21628709,-0.17912053,0.03389963,0.00603041,-0.01355290,0.12912957,-0.04524627,0.34222171,-0.34890124,1.03403568,-0.11949965,-0.14673550,0.09790765,-0.15747468,-0.25038761,0.51561296,1.07219064,-0.07559893,-0.09431331,-0.28813884
1.23406351,-0.09034600,0.78773129,0.00559885,-0.02008806,0.00368286,0.99977577,0.01912004,0.07346460,0.11653788,0.18687944,-0.13996506,-0.09438880,0.03022056,-0.04809613,-0.16785023,0.19483958,-0.18180431,0.02980863,0.00765571,-0.01161523,0.12811379,-0.04382539,0.34136355,-0.35096663,1.03597879,-0.11294750,-0.14421093,0.09669305,-0.17916822,-0.25802231,0.51679379,1.05711412,-0.06601936,-0.09912530,-0.29129267
1.23801863,-0.09217184,0.78722370,0.00586732,-0.01944780,0.00541917,0.99977899,0.03250242,0.07488960,0.11732201,0.17007829,-0.14241555,-0.09666238,0.04457667,-0.04531129,-0.17410530,0.17944835,-0.18529728,0.02790257,0.00889451,-0.00837259,0.12711625,-0.04249972,0.33825850,-0.35563019,1.03621125,-0.10779417,-0.14114165,0.09530529,-0.19720306,-0.26461664,0.52344292,1.05655169,-0.06226796,-0.09913298,-0.28423473
1.24138296,-0.09342225,0.78660786,0.00608262,-0.01936354,0.00757583,0.99976534,0.04421241,0.07570510,0.11709079,0.15781303,-0.14615738,-0.09860808,0.05645065,-0.04390103,-0.18076201,0.16992164,-0.19038023,0.02777756,0.00919601,-0.00535915,0.12533654,-0.04139834,0.33389980,-0.36116222,1.03495455,-0.10469767,-0.13836306,0.09333889,-0.20874344,-0.26903358,0.53215665,1.06412983,-0.06610310,-0.09476857,-0.26979226
1.24435818,-0.09431543,0.78597701,0.00580535,-0.01966623,0.00995350,0.99974018,0.05351902,0.07706955,0.11604273,0.14957161,-0.15121527,-0.10099209,0.06649051,-0.04218366,-0.18749575,0.16357379,-0.19549254,0.02754962,0.00846073,-0.00265778,0.12259753,-0.04009233,0.32892731,-0.36637241,1.03253973,-0.10308363,-0.13667402,0.09163457,-0.21195844,-0.27087185,0.53973007,1.07305706,-0.07365689,-0.08923621,-0.25338876
